"","stationPlotted","cityName","lon","lat","daysThreshold","nSmoky","smokeOzoneMeans","clearOzoneMeans","differenceOfMeans","signif","confInt_lower","confInt_upper","pValue","tValue"
"75","121275002-01","Daytona Beach",-81.0525,29.206667,10,21,55.8263101171663,37.6046428624289,18.2216672547373,TRUE,13.8653328472282,22.5780016622465,1.32108168546168e-09,8.53415124685313
"76","121290001-01","Saint Marks",-84.161111,30.0925,10,13,49.7388323215787,39.3124235117042,10.4264088098745,TRUE,1.43744350972644,19.4153741100226,0.0262375119718684,2.50090415547041
"77","130210012-01","Macon",-83.543521,32.805408,10,44,66.4411663098949,56.7683342923481,9.67283201754674,TRUE,4.63203080539092,14.7136332297026,0.000248026666395731,3.81012802726332
"78","130590002-01","Athens-Clarke County (Remainder)",-83.344495,33.918067,10,41,62.7984036173816,58.2703632321032,4.52804038527846,TRUE,0.1113869522608,8.94469381829612,0.0446115580206644,2.03708158626863
"79","130770002-01","Not in a city",-84.745988,33.40404,10,27,60.8040671450176,54.9268858125884,5.87718133242925,TRUE,0.0108692856755959,11.7434933791829,0.0495925222155912,2.01083116564496
"80","130890002-01","Not in a city",-84.29048,33.68797,10,20,71.0802218184271,64.2326343857209,6.84758743270621,FALSE,-0.468946102930799,14.1641209683432,0.0657996584658082,1.89224563904002
"81","131210055-01","Atlanta",-84.357056,33.720192,10,29,69.5492830274539,65.598851846774,3.95043118067987,FALSE,-2.37118135804074,10.2720437194005,0.215158119704925,1.25571526984279
"82","131350002-01","Not in a city",-84.06901,33.96127,10,39,65.7140926823132,61.2607646879844,4.45332799432877,FALSE,-0.127312950743956,9.0339689394015,0.0565528017102408,1.93523236314705
"83","131510002-01","McDonough",-84.161708,33.433575,10,37,66.5483621910216,61.5369967563043,5.01136543471731,FALSE,-1.77362283371009,11.7963537031447,0.145816861326959,1.46683667392008
"84","132130003-01","Chatsworth",-84.626422,34.785197,10,10,57.9140865818952,57.8377982659753,0.0762883159198964,FALSE,-5.27022935824905,5.42280599008885,0.976103259394655,0.0304687365269785
"85","132150008-01","Columbus (Remainder)",-84.944795,32.521302,10,37,60.4231887660753,49.376740955941,11.0464478101342,TRUE,7.25850951150324,14.8343861087652,6.72226476563214e-08,5.77707745454067
"86","132230003-01","Not in a city",-85.04534,33.9285,10,50,63.6001293905241,55.3826319393377,8.21749745118642,TRUE,4.18281717619933,12.2521777261735,9.70756773979328e-05,4.03223853361282
"87","132450091-01","Augusta-Richmond County (Remainder)",-82.022217,33.433349,10,44,64.278070901004,55.3976822072142,8.88038869378988,TRUE,4.8115607055157,12.949216682064,3.73144353220662e-05,4.33487947674574
"88","160010010-01","Not in a city",-116.347853,43.600699,10,18,53.5856601403228,56.2813749230878,-2.69571478276497,FALSE,-8.32204475341329,2.93061518788334,0.328037909352179,-1.00460337478272
"89","160230101-01","Not in a city",-113.562222,43.460556,10,19,57.5460119871315,54.5224984304618,3.02351355666971,TRUE,0.0882675680641197,5.95875954527529,0.0440447889849397,2.13871474500198
"90","170310001-01","Alsip",-87.732457,41.670992,10,63,60.1435738944427,60.6838480080268,-0.540274113584132,FALSE,-3.86927771056159,2.78872948339332,0.74862353233281,-0.321152254784251
"91","170310076-01","Chicago",-87.713488,41.7514,10,60,60.5169862083649,58.9710391895442,1.54594701882075,FALSE,-2.33367646690334,5.42557050454484,0.432011003501797,0.788138610602402
"92","170314201-01","Northbrook",-87.799227,42.139996,10,52,61.4493697443954,61.9997004582245,-0.550330713829069,FALSE,-4.74496783633477,3.64430640867664,0.795260499847315,-0.260147103070476
"93","170314201-02","Northbrook",-87.799227,42.139996,10,17,47.3024692095015,54.1813643261354,-6.87889511663391,TRUE,-13.3688681796364,-0.388922053631426,0.0384006911129027,-2.15236419037495
"94","170650002-01","Not in a city",-88.624943,38.082155,10,11,62.9159390622779,55.2862656705024,7.62967339177552,TRUE,0.730267122188527,14.5290796613625,0.0332003082646898,2.43651145813211
"95","171110001-01","Cary",-88.242207,42.221442,10,63,57.2574683252937,53.6248974814701,3.63257084382365,FALSE,-0.141970399142842,7.40711208679014,0.0591278743940009,1.90350873512449
"96","171150013-01","Decatur",-88.925594,39.866834,10,57,58.9682877894912,55.6922417074667,3.27604608202445,FALSE,-0.242993430667006,6.79508559471591,0.0677029776919727,1.84726691768864
"97","171630010-02","East Saint Louis",-90.160477,38.612034,10,38,58.7900066403001,60.0140729551497,-1.22406631484966,FALSE,-5.69793151437966,3.24979888468034,0.586485804801948,-0.546741003051648
"98","171971011-01","Braidwood",-88.190967,41.221537,10,18,50.4141448953976,48.3878886989431,2.02625619645452,FALSE,-2.83134143531617,6.88385382822521,0.393163580566289,0.87410953237751
"99","180030004-01","Fort Wayne",-85.101816,41.094965,10,14,63.8412606907192,57.4288382808188,6.41242240990035,FALSE,-1.16168800965926,13.98653282946,0.0909708126943952,1.81286783281169
"100","180431004-01","New Albany",-85.834167,38.308056,10,10,67.0243843169229,63.1154613185987,3.90892299832414,FALSE,-6.36436181049294,14.1822078071412,0.418768623768944,0.841246301712274
"101","180890022-01","Gary",-87.304729,41.60668,10,30,57.3333173408274,53.5935560945974,3.73976124622998,FALSE,-1.10427332314625,8.58379581560622,0.126733053424919,1.55799726449043
"102","181630012-01","Evansville",-87.569458,38.021727,10,24,68.8897348296664,62.1526308258653,6.73710400380113,TRUE,0.877508335162187,12.5966996724401,0.0252359603511582,2.31900118041284
"103","181630021-01","Evansville",-87.577856,38.013248,10,11,56.2232019486912,55.716014110239,0.507187838452147,FALSE,-7.2665081971279,8.28088387403219,0.88922518773505,0.142300948411945
"104","190450021-01","Clinton",-90.177574,41.874999,10,58,55.9840863510015,55.2838668514188,0.70021949958268,FALSE,-2.40114074848567,3.80157974765103,0.655917193349384,0.446556714905363
"105","190450021-02","Clinton",-90.177574,41.874999,10,18,56.3623388828401,49.568110841645,6.79422804119508,TRUE,1.47151579858924,12.1169402838009,0.0159907481997952,2.73517066670607
"106","191130040-01","Cedar Rapids",-91.68766,41.97677,10,73,53.5820689056424,51.4996249388229,2.08244396681942,FALSE,-0.489112999316787,4.65400093295563,0.111623113868153,1.60108870866636
"107","191130040-02","Cedar Rapids",-91.68766,41.97677,10,27,50.9004254639438,48.8868022315895,2.01362323235431,FALSE,-2.53112626552771,6.55837273023632,0.37457836027965,0.899382811153767
"108","191370002-01","Not in a city",-95.044951,40.969112,10,70,48.5602289119879,49.0379708983051,-0.477741986317213,FALSE,-3.32436957453382,2.36888560189939,0.740544467170946,-0.331785193975699
"109","191370002-02","Not in a city",-95.044951,40.969112,10,31,45.8383786654411,46.0798256847854,-0.241447019344342,FALSE,-4.85743182967739,4.3745377909887,0.91535611856123,-0.10727512084854
"110","191471002-01","Emmetsburg",-94.693518,43.123704,10,55,50.9888134699302,50.0855605274031,0.903252942527182,FALSE,-2.21087242755018,4.01737831260455,0.566421479996359,0.575160229353909
"111","191530030-01","Des Moines",-93.643118,41.603159,10,78,48.1912618853083,48.6724532861946,-0.481191400886296,FALSE,-3.05797938373694,2.09559658196434,0.712969830547095,-0.368441570722598
"112","191530030-02","Des Moines",-93.643118,41.603159,10,33,46.8722212063507,46.2487069387751,0.623514267575601,FALSE,-4.43100726576609,5.67803580091729,0.802064723311983,0.253169439410434
"113","191630015-01","Davenport",-90.587611,41.530011,10,53,54.8186202154323,52.0063110914804,2.81230912395194,FALSE,-0.063389223216878,5.68800747112076,0.0551807845500841,1.93703859808194
"114","191630015-02","Davenport",-90.587611,41.530011,10,27,51.344310455255,50.440398074535,0.903912380720087,FALSE,-5.03565990689817,6.84348466833834,0.750890564982643,0.323081787977124
"115","191770006-01","Not in a city",-92.006318,40.695078,10,48,50.4589312862452,53.6159782261946,-3.15704693994939,FALSE,-6.78716235718514,0.473068477286367,0.0874956387415331,-1.72670079045471
"116","201950001-01","Not in a city",-99.763424,38.770081,10,25,58.2248851677963,61.5302454231213,-3.30536025532498,FALSE,-6.96693276313942,0.35621225248946,0.0752057843832954,-1.84059629517531
"117","202090021-01","Kansas City",-94.635605,39.117219,10,67,55.1174972099666,57.3531307626286,-2.23563355266203,FALSE,-5.84617776166552,1.37491065634146,0.223076102595817,-1.22343842272066
"118","210190017-01","Ashland",-82.64041,38.45934,10,44,54.2176237233449,54.6691821360301,-0.451558412685216,FALSE,-4.9610119787565,4.05789515338607,0.842430241517097,-0.199474656179833
"119","210290006-01","Shepherdsville",-85.71192,37.98629,10,11,63.0253445975292,58.0488406697269,4.97650392780225,FALSE,-0.790865757783464,10.743873613388,0.086384128785323,1.81885092042821
"120","210373002-01","Highland Heights",-84.47445,39.021881,10,33,63.7384202715609,67.9850447533331,-4.24662448177222,FALSE,-9.7863218210343,1.29307285748986,0.13065706520787,-1.53063242315976
"121","210590005-01","Not in a city",-87.075307,37.780776,10,44,62.9649009760009,62.4286405731084,0.536260402892452,FALSE,-5.23614487603183,6.30866568181674,0.853894720699801,0.184712493531164
"122","210610501-01","Not in a city",-86.142953,37.13179,10,17,62.2758495201722,58.0884349893696,4.1874145308026,FALSE,-0.573443824677562,8.94827288628276,0.0819140054199587,1.81822853246321
"123","210670012-01","Lexington-Fayette (corporate name for Lexington)",-84.49761,38.06503,10,45,59.9057806273094,58.4898665940108,1.41591403329859,FALSE,-2.18253160649591,5.01435967309309,0.435989774334767,0.782846365009503
"124","210930006-01","Elizabethtown",-85.852629,37.705612,10,21,60.3216520807535,55.7261122373732,4.5955398433803,TRUE,0.972573305215158,8.21850638154544,0.0144842657405377,2.57991636961535
"125","211010014-01","Not in a city",-87.46375,37.8712,10,43,65.2125457466693,58.4360052266921,6.7765405199772,TRUE,2.42342922449525,11.1296518154592,0.00259868164206828,3.08780162795168
"126","211110067-01","Louisville",-85.65452,38.22876,10,10,72.4934224739177,70.8277315711675,1.66569090275013,FALSE,-8.6767682683262,12.0081500738265,0.736879260543971,0.342025468671097
"127","211170007-01","Covington",-84.525,39.0725,10,24,69.7825323659556,62.6156005592665,7.16693180668913,TRUE,1.36632161337713,12.9675420000011,0.016494000440084,2.48238816610971
"128","211451024-01","Paducah",-88.57251,37.05822,10,43,59.945128170081,59.317965193341,0.627162976740024,FALSE,-5.01856340321848,6.27288935669853,0.824957942975129,0.222124477846944
"129","211930003-01","Hazard",-83.20932,37.28329,10,22,55.2061600335225,53.6116088841266,1.59455114939589,FALSE,-1.84603371756138,5.03513601635316,0.355523235099616,0.9335994795631
"130","211950002-01","Pikeville",-82.53532,37.4826,10,32,53.2630875660659,53.4228137783618,-0.15972621229588,FALSE,-6.18854406191514,5.86909163732338,0.957698383293845,-0.0533326175398291
"131","212218001-02","Not in a city",-87.851944,36.783889,10,10,62.5155879452274,55.8508257701534,6.664762175074,TRUE,2.50856447925882,10.8209598708892,0.00399657875295777,3.44031968260257
"132","212270008-01","Oakland",-86.250628,37.035438,10,35,59.2650163726618,53.8796846571098,5.38533171555198,TRUE,1.67895761981123,9.09170581129272,0.00498196135580051,2.89543945475878
"133","212270009-01","Smiths Grove",-86.21487,37.04926,10,16,61.5926305298446,61.532601546126,0.0600289837186523,FALSE,-8.36337173702456,8.48342970446186,0.988288953935378,0.0148620648757411
"134","220150008-02","Shreveport",-93.74891,32.53626,10,43,59.7347618728836,52.2723440400589,7.46241783282478,TRUE,3.04740145188427,11.8774342137653,0.00121115666715007,3.36903430559211
"135","220190008-01","Westlake (RR name West Lake)",-93.284167,30.261667,10,43,49.7987453681455,40.2616379402821,9.53710742786348,TRUE,4.86239413121032,14.2118207245166,0.000137127949813022,4.08340598424952
"136","220330009-01","Baton Rouge",-91.17922,30.46198,10,15,49.0179059123189,45.4880922038097,3.52981370850917,FALSE,-10.1938923568726,17.2535197738909,0.591021289440624,0.549385550385114
"137","220330013-01","Not in a city",-91.056135,30.700921,10,19,51.10074650686,47.9893684529816,3.11137805387843,FALSE,-5.17199047466698,11.3947465824238,0.442581857139522,0.783315513333171
"138","220511001-02","Kenner",-90.275091,30.043573,10,43,56.1066267088538,49.0553806858734,7.05124602298032,TRUE,1.9330674963759,12.1694245495847,0.00769428833322223,2.75242807011866
"139","220570004-01","Thibodaux",-90.765183,29.763889,10,31,57.6913621565208,43.19651295836,14.4948491981608,TRUE,7.11740714826552,21.872291248056,0.000281283380556658,3.96583742678758
"140","220630002-01","Not in a city",-90.8125,30.3125,10,29,59.2304468973379,50.464509393347,8.76593750399089,TRUE,3.44898681052086,14.0828881974609,0.00174823883576746,3.31449420596498
"141","220710012-02","New Orleans",-90.102778,29.994444,10,26,52.6958795820285,45.3451670663062,7.3507125157223,TRUE,1.35330711359915,13.3481179178455,0.0175873176878331,2.47827097528771
"142","221030002-01","Not in a city",-90.199683,30.429304,10,35,56.7753052103918,45.9888608547824,10.7864443556094,TRUE,4.80541055025933,16.7674781609594,0.000696791308929592,3.62661049230693
